Promedio horarios de wdrPromedio horarios de wdr
Fecha,Hora,ACO,AJM,AJU,ATI,BJU,CAM,CCA,CES,MON,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,IMP,INN,IZT,LLA,LPR,MER,MGH,MPA,NEZ,PED,PLA,SAC,SAG,SFE,SJA,SS1,SUR,TAC,TAH,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
01-07-2020,1,nr,185,nr,nr,181,nr,nr,nr,160,123,nr,nr,305,219,177,nr,nr,nr,124,nr,nr,nr,183,nr,nr,159,221,nr,138,183,229,nr,231,nr,nr,331,nr,3,nr,nr,115,158,336,354,
01-07-2020,2,nr,221,nr,nr,195,nr,nr,nr,181,134,nr,nr,298,219,160,nr,nr,nr,75,nr,nr,nr,210,nr,nr,143,229,nr,126,180,231,nr,251,nr,nr,124,nr,10,nr,nr,143,151,342,329,
01-07-2020,3,nr,192,nr,nr,122,nr,nr,nr,163,132,nr,nr,267,228,167,nr,nr,nr,109,nr,nr,nr,158,nr,nr,152,221,nr,141,180,222,nr,275,nr,nr,170,nr,33,nr,nr,89,125,325,22,
01-07-2020,4,nr,191,nr,nr,155,nr,nr,nr,156,147,nr,nr,249,251,149,nr,nr,nr,124,nr,nr,nr,172,nr,nr,150,206,nr,144,182,220,nr,304,nr,nr,148,nr,17,nr,nr,50,126,347,2,
01-07-2020,5,nr,192,nr,nr,141,nr,nr,nr,138,143,nr,nr,272,242,139,nr,nr,nr,94,nr,nr,nr,143,nr,nr,151,209,nr,147,160,223,nr,234,nr,nr,294,nr,18,nr,nr,168,149,131,35,
01-07-2020,6,nr,196,nr,nr,125,nr,nr,nr,136,140,nr,nr,288,258,124,nr,nr,nr,144,nr,nr,nr,135,nr,nr,167,219,nr,145,123,219,nr,75,nr,nr,223,nr,21,nr,nr,115,163,38,3,
01-07-2020,7,nr,249,nr,nr,138,nr,nr,nr,132,117,nr,nr,290,256,109,nr,nr,nr,144,nr,nr,nr,176,nr,nr,151,227,nr,143,87,230,nr,77,nr,nr,160,nr,324,nr,nr,146,169,83,11,
01-07-2020,8,nr,352,nr,nr,123,nr,nr,nr,140,120,nr,nr,330,30,115,nr,nr,nr,93,nr,nr,nr,163,nr,nr,159,101,nr,128,94,139,nr,77,nr,nr,7,nr,352,nr,nr,136,137,123,20,
01-07-2020,9,nr,359,nr,nr,62,nr,nr,nr,138,154,nr,nr,53,61,130,nr,nr,nr,42,nr,nr,nr,104,nr,nr,145,37,nr,133,124,78,nr,58,nr,nr,79,nr,40,nr,nr,105,122,112,15,
01-07-2020,10,nr,47,nr,nr,129,nr,nr,nr,136,160,nr,nr,344,46,150,nr,nr,nr,308,nr,nr,nr,158,nr,nr,132,65,nr,144,134,56,nr,86,nr,nr,69,nr,37,nr,nr,95,59,118,29,
01-07-2020,11,nr,74,nr,nr,127,nr,nr,nr,77,131,nr,nr,79,52,136,nr,nr,nr,281,nr,nr,nr,353,nr,nr,155,76,nr,107,133,34,nr,138,nr,nr,78,nr,22,nr,nr,60,66,71,34,
01-07-2020,12,nr,51,nr,nr,120,nr,nr,nr,315,121,nr,nr,61,75,106,nr,nr,nr,341,nr,nr,nr,31,nr,nr,88,44,nr,29,111,67,nr,161,nr,nr,67,nr,8,nr,nr,30,63,53,358,
01-07-2020,13,nr,66,nr,nr,61,nr,nr,nr,338,147,nr,nr,24,55,99,nr,nr,nr,336,nr,nr,nr,62,nr,nr,26,53,nr,22,44,37,nr,65,nr,nr,42,nr,18,nr,nr,97,20,46,351,
01-07-2020,14,nr,46,nr,nr,78,nr,nr,nr,287,152,nr,nr,19,16,77,nr,nr,nr,177,nr,nr,nr,15,nr,nr,14,21,nr,344,72,56,nr,58,nr,nr,104,nr,9,nr,nr,25,333,32,355,
01-07-2020,15,nr,37,nr,nr,73,nr,nr,nr,155,158,nr,nr,85,51,84,nr,nr,nr,10,nr,nr,nr,12,nr,nr,121,nr,nr,123,338,29,nr,92,nr,nr,82,nr,358,nr,nr,130,57,334,340,
01-07-2020,16,nr,140,nr,nr,146,nr,nr,nr,155,162,nr,nr,33,23,155,nr,nr,nr,209,nr,nr,nr,106,nr,nr,140,133,nr,132,58,43,nr,202,nr,nr,85,nr,24,nr,nr,151,146,15,352,
01-07-2020,17,nr,116,nr,nr,129,nr,nr,nr,134,153,nr,nr,30,29,113,nr,nr,nr,207,nr,nr,nr,111,nr,nr,139,132,nr,122,47,130,nr,80,nr,nr,100,nr,12,nr,nr,131,120,34,6,
01-07-2020,18,nr,100,nr,nr,59,nr,nr,nr,29,147,nr,nr,352,62,71,nr,nr,nr,203,nr,nr,nr,50,nr,nr,123,47,nr,117,86,22,nr,97,nr,nr,86,nr,13,nr,nr,94,87,49,19,
01-07-2020,19,nr,77,nr,nr,89,nr,nr,nr,141,139,nr,nr,60,114,72,nr,nr,nr,71,nr,nr,nr,65,nr,nr,128,39,nr,123,82,19,nr,109,nr,nr,102,nr,44,nr,nr,89,92,98,32,
01-07-2020,20,nr,70,nr,nr,105,nr,nr,nr,309,149,nr,nr,5,94,72,nr,nr,nr,251,nr,nr,nr,121,nr,nr,146,65,nr,142,78,78,nr,131,nr,nr,109,nr,36,nr,nr,119,114,73,32,
01-07-2020,21,nr,256,nr,nr,91,nr,nr,nr,219,121,nr,nr,319,308,168,nr,nr,nr,228,nr,nr,nr,142,nr,nr,137,67,nr,129,71,10,nr,346,nr,nr,100,nr,321,nr,nr,120,107,45,321,
01-07-2020,22,nr,256,nr,nr,59,nr,nr,nr,171,126,nr,nr,356,291,102,nr,nr,nr,152,nr,nr,nr,51,nr,nr,125,34,nr,128,174,209,nr,315,nr,nr,106,nr,336,nr,nr,100,73,8,3,
01-07-2020,23,nr,249,nr,nr,298,nr,nr,nr,131,113,nr,nr,357,265,113,nr,nr,nr,138,nr,nr,nr,274,nr,nr,154,7,nr,133,347,306,nr,303,nr,nr,108,nr,337,nr,nr,178,209,9,351,
01-07-2020,24,nr,325,nr,nr,285,nr,nr,nr,143,117,nr,nr,341,290,162,nr,nr,nr,176,nr,nr,nr,262,nr,nr,160,275,nr,137,64,285,nr,279,nr,nr,103,nr,326,nr,nr,104,175,15,32,
02-07-2020,1,nr,32,nr,nr,308,nr,nr,nr,142,124,nr,nr,341,308,180,nr,nr,nr,25,nr,nr,nr,256,nr,nr,166,323,nr,140,153,335,nr,319,nr,nr,119,nr,324,nr,nr,86,170,328,nr,
02-07-2020,2,nr,280,nr,nr,296,nr,nr,nr,149,121,nr,nr,338,304,154,nr,nr,nr,313,nr,nr,nr,280,nr,nr,159,330,nr,153,152,319,nr,323,nr,nr,148,nr,322,nr,nr,90,169,303,35,
02-07-2020,3,nr,274,nr,nr,319,nr,nr,nr,149,131,nr,nr,331,325,143,nr,nr,nr,222,nr,nr,nr,297,nr,nr,141,2,nr,179,94,230,nr,323,nr,nr,133,nr,323,nr,nr,115,172,322,21,
02-07-2020,4,nr,239,nr,nr,327,nr,nr,nr,148,118,nr,nr,332,321,131,nr,nr,nr,166,nr,nr,nr,318,nr,nr,144,33,nr,148,22,196,nr,335,nr,nr,92,nr,335,nr,nr,131,197,315,6,
02-07-2020,5,nr,234,nr,nr,325,nr,nr,nr,139,116,nr,nr,337,315,107,nr,nr,nr,162,nr,nr,nr,323,nr,nr,145,350,nr,131,48,60,nr,342,nr,nr,336,nr,353,nr,nr,154,200,329,356,
02-07-2020,6,nr,252,nr,nr,117,nr,nr,nr,140,119,nr,nr,340,315,110,nr,nr,nr,111,nr,nr,nr,4,nr,nr,148,340,nr,125,67,21,nr,32,nr,nr,68,nr,348,nr,nr,132,169,357,14,
02-07-2020,7,nr,231,nr,nr,157,nr,nr,nr,139,117,nr,nr,356,17,66,nr,nr,nr,102,nr,nr,nr,14,nr,nr,146,41,nr,127,81,7,nr,35,nr,nr,34,nr,347,nr,nr,133,167,341,3,
02-07-2020,8,nr,294,nr,nr,132,nr,nr,nr,143,108,nr,nr,340,16,33,nr,nr,nr,195,nr,nr,nr,39,nr,nr,136,56,nr,199,70,359,nr,345,nr,nr,14,nr,345,nr,nr,116,151,334,9,
02-07-2020,9,nr,27,nr,nr,355,nr,nr,nr,144,144,nr,nr,4,24,95,nr,nr,nr,18,nr,nr,nr,33,nr,nr,114,30,nr,61,80,19,nr,344,nr,nr,85,nr,347,nr,nr,116,42,311,30,
02-07-2020,10,nr,356,nr,nr,357,nr,nr,nr,234,169,nr,nr,355,335,243,nr,nr,nr,16,nr,nr,nr,322,nr,nr,154,357,nr,224,183,1,nr,304,nr,nr,17,nr,328,nr,nr,7,1,1,343,
02-07-2020,11,nr,19,nr,nr,42,nr,nr,nr,348,157,nr,nr,5,38,312,nr,nr,nr,316,nr,nr,nr,329,nr,nr,301,39,nr,342,238,28,nr,2,nr,nr,352,nr,324,nr,nr,15,1,2,345,
02-07-2020,12,nr,53,nr,nr,333,nr,nr,nr,351,104,nr,nr,8,80,68,nr,nr,nr,230,nr,nr,nr,321,nr,nr,360,8,nr,299,9,50,nr,49,nr,nr,5,nr,326,nr,nr,73,36,3,355,
02-07-2020,13,nr,45,nr,nr,28,nr,nr,nr,329,122,nr,nr,10,24,27,nr,nr,nr,251,nr,nr,nr,24,nr,nr,5,37,nr,332,342,30,nr,28,nr,nr,89,nr,357,nr,nr,25,357,34,0,
02-07-2020,14,nr,32,nr,nr,352,nr,nr,nr,268,128,nr,nr,357,27,345,nr,nr,nr,46,nr,nr,nr,62,nr,nr,34,38,nr,24,315,54,nr,113,nr,nr,118,nr,338,nr,nr,0,25,340,338,
02-07-2020,15,nr,41,nr,nr,101,nr,nr,nr,254,154,nr,nr,27,27,337,nr,nr,nr,83,nr,nr,nr,60,nr,nr,46,24,nr,11,355,359,nr,147,nr,nr,73,nr,339,nr,nr,61,319,11,346,
02-07-2020,16,nr,42,nr,nr,333,nr,nr,nr,163,160,nr,nr,345,9,17,nr,nr,nr,55,nr,nr,nr,354,nr,nr,8,21,nr,92,19,19,nr,345,nr,nr,92,nr,19,nr,nr,27,2,16,354,
02-07-2020,17,nr,30,nr,nr,40,nr,nr,nr,69,156,nr,nr,354,27,359,nr,nr,nr,32,nr,nr,nr,26,nr,nr,143,11,nr,135,354,31,nr,15,nr,nr,90,nr,354,nr,nr,150,107,346,333,
02-07-2020,18,nr,38,nr,nr,24,nr,nr,nr,347,159,nr,nr,327,38,34,nr,nr,nr,224,nr,nr,nr,9,nr,nr,40,30,nr,54,47,24,nr,354,nr,nr,72,nr,3,nr,nr,55,33,31,16,
02-07-2020,19,nr,32,nr,nr,36,nr,nr,nr,38,135,nr,nr,37,43,67,nr,nr,nr,35,nr,nr,nr,25,nr,nr,63,24,nr,73,78,14,nr,356,nr,nr,32,nr,7,nr,nr,57,47,37,22,
02-07-2020,20,nr,333,nr,nr,326,nr,nr,nr,32,128,nr,nr,41,49,54,nr,nr,nr,67,nr,nr,nr,49,nr,nr,25,323,nr,94,23,351,nr,44,nr,nr,186,nr,8,nr,nr,348,315,43,351,
02-07-2020,21,nr,246,nr,nr,26,nr,nr,nr,16,135,nr,nr,32,23,24,nr,nr,nr,91,nr,nr,nr,21,nr,nr,30,260,nr,20,16,279,nr,9,nr,nr,273,nr,352,nr,nr,283,18,32,340,
02-07-2020,22,nr,323,nr,nr,333,nr,nr,nr,344,127,nr,nr,346,348,352,nr,nr,nr,114,nr,nr,nr,340,nr,nr,7,322,nr,1,345,338,nr,336,nr,nr,289,nr,337,nr,nr,355,352,17,325,
02-07-2020,23,nr,330,nr,nr,308,nr,nr,nr,256,141,nr,nr,356,356,353,nr,nr,nr,271,nr,nr,nr,331,nr,nr,337,319,nr,338,352,333,nr,342,nr,nr,323,nr,341,nr,nr,311,346,15,332,
02-07-2020,24,nr,304,nr,nr,301,nr,nr,nr,168,168,nr,nr,12,3,358,nr,nr,nr,140,nr,nr,nr,310,nr,nr,339,290,nr,324,0,323,nr,319,nr,nr,219,nr,329,nr,nr,297,338,19,334,
03-07-2020,1,nr,313,nr,nr,306,nr,nr,nr,113,180,nr,nr,354,334,350,nr,nr,nr,146,nr,nr,nr,310,nr,nr,321,322,nr,312,1,341,nr,327,nr,nr,284,nr,339,nr,nr,307,304,24,332,
03-07-2020,2,nr,315,nr,nr,307,nr,nr,nr,123,100,nr,nr,343,324,348,nr,nr,nr,148,nr,nr,nr,299,nr,nr,323,312,nr,313,8,331,nr,324,nr,nr,298,nr,329,nr,nr,311,284,341,339,
03-07-2020,3,nr,320,nr,nr,307,nr,nr,nr,144,103,nr,nr,359,328,346,nr,nr,nr,124,nr,nr,nr,306,nr,nr,321,322,nr,282,358,334,nr,329,nr,nr,294,nr,325,nr,nr,297,287,339,333,
03-07-2020,4,nr,329,nr,nr,312,nr,nr,nr,190,124,nr,nr,342,327,343,nr,nr,nr,84,nr,nr,nr,305,nr,nr,338,317,nr,290,344,333,nr,328,nr,nr,289,nr,329,nr,nr,299,293,313,327,
03-07-2020,5,nr,2,nr,nr,332,nr,nr,nr,175,198,nr,nr,307,354,28,nr,nr,nr,98,nr,nr,nr,318,nr,nr,333,340,nr,320,1,348,nr,328,nr,nr,286,nr,341,nr,nr,321,300,327,23,
